# source_run=33242663070 head=0ed773f1a5 (full-tree floor, my branch)  seam_denominator=14  digest=8f7b9bb846bdac2c
# candidate_entries=1145  joined_claims=8450  standing is SCHEDULER standing, not cutover disposition
claim_identity	module	entry_path	floor_standing	matched_prefix
test.claim.repository_convergence_wet_witness_test.undecodable_worktree_roster_refuses_before_mutation	test.claim.repository_convergence_wet_witness_test	dag/test/claim/repository_convergence_wet_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_wet_witness_test.unreadable_head_refuses_before_fetch_or_mutation	test.claim.repository_convergence_wet_witness_test	dag/test/claim/repository_convergence_wet_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_wet_witness_test.wrong_primary_standing_refuses_from_gits_roster	test.claim.repository_convergence_wet_witness_test	dag/test/claim/repository_convergence_wet_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.a_clean_transition_converges	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.a_dispatch_ref_that_vanished_refuses	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.a_head_short_of_the_candidate_refuses	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.a_head_that_moved_without_a_reflog_entry_refuses	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.a_linked_worktree_added_during_transition_refuses	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.a_linked_worktree_rebound_to_detached_refuses	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.a_linked_worktree_that_vanished_refuses	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.a_primary_branch_left_behind_refuses	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.a_ref_added_during_transition_refuses	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.a_ref_still_at_the_expected_value_is_not_a_concurrent_move	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.a_ref_that_cannot_be_read_is_not_reported_as_moved	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.a_ref_that_left_the_expected_value_reads_as_a_concurrent_move	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.a_reflog_that_grew_toward_some_other_object_refuses	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.a_symref_retargeted_at_the_same_object_refuses	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.a_tree_carrying_untracked_residue_refuses	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.an_already_converged_head_with_a_repaired_base_ref_reports_repair	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.an_already_converged_repository_is_not_the_reflog_defect	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.an_unreadable_post_state_refuses_rather_than_reporting_preservation	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.an_unreadable_untracked_listing_refuses_rather_than_reading_clean	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.post_index_tree_must_equal_candidate_tree	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.post_tracked_content_must_equal_candidate	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.the_primary_moving_is_not_a_rebinding	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_convergence_witness_test.unreadable_coherence_never_defaults_clean	test.claim.repository_convergence_witness_test	dag/test/claim/repository_convergence_witness_test.dag	FloorPlanned	
test.claim.repository_transition_admission_witness_test.an_admitted_realization_carries_no_refusal_reason	test.claim.repository_transition_admission_witness_test	dag/test/claim/repository_transition_admission_witness_test.dag	FloorPlanned	
test.claim.repository_transition_admission_witness_test.the_ci_apply_ingress_is_refused_at_the_guarded_entry	test.claim.repository_transition_admission_witness_test	dag/test/claim/repository_transition_admission_witness_test.dag	FloorPlanned	
test.claim.repository_transition_admission_witness_test.the_deployment_is_currently_bound_to_the_legacy_realization	test.claim.repository_transition_admission_witness_test	dag/test/claim/repository_transition_admission_witness_test.dag	FloorPlanned	
test.claim.repository_transition_admission_witness_test.the_operator_apply_ingress_is_refused_at_the_guarded_entry	test.claim.repository_transition_admission_witness_test	dag/test/claim/repository_transition_admission_witness_test.dag	FloorPlanned	
test.claim.repository_transition_admission_witness_test.the_refusal_names_the_mechanism_rather_than_only_a_verdict	test.claim.repository_transition_admission_witness_test	dag/test/claim/repository_transition_admission_witness_test.dag	FloorPlanned	
test.claim.repository_transition_admission_witness_test.the_two_realizations_are_admitted_differently	test.claim.repository_transition_admission_witness_test	dag/test/claim/repository_transition_admission_witness_test.dag	FloorPlanned	
test.claim.required_floor_growth_budget_witness_test.required_floor_growth_is_budget_bound_without_choosing_a_payment	test.claim.required_floor_growth_budget_witness_test	dag/test/claim/required_floor_growth_budget_witness_test.dag	FloorPlanned	
test.claim.required_regen_admission_witness.witness_clean_run_admits_and_still_carries_the_tree	test.claim.required_regen_admission_witness	dag/test/claim/required_regen_admission_witness_test.dag	FloorPlanned	
test.claim.required_regen_admission_witness.witness_drifted_surface_refuses_naming_the_path	test.claim.required_regen_admission_witness	dag/test/claim/required_regen_admission_witness_test.dag	FloorPlanned	
test.claim.required_regen_admission_witness.witness_hand_drift_alone_admits	test.claim.required_regen_admission_witness	dag/test/claim/required_regen_admission_witness_test.dag	FloorPlanned	
test.claim.required_regen_admission_witness.witness_hand_maintained_collision_refuses_under_its_own_remedy	test.claim.required_regen_admission_witness	dag/test/claim/required_regen_admission_witness_test.dag	FloorPlanned	
test.claim.required_regen_admission_witness.witness_hand_unverifiable_refuses_naming_the_entry	test.claim.required_regen_admission_witness	dag/test/claim/required_regen_admission_witness_test.dag	FloorPlanned	
test.claim.required_regen_admission_witness.witness_holds	test.claim.required_regen_admission_witness	dag/test/claim/required_regen_admission_witness_test.dag	FloorPlanned	
test.claim.required_regen_admission_witness.witness_new_seed_module_refuses_and_carries_the_first_mirror	test.claim.required_regen_admission_witness	dag/test/claim/required_regen_admission_witness_test.dag	FloorPlanned	
test.claim.required_regen_admission_witness.witness_new_surface_alone_still_refuses	test.claim.required_regen_admission_witness	dag/test/claim/required_regen_admission_witness_test.dag	FloorPlanned	
test.claim.required_regen_admission_witness.witness_nonempty_matching_population_admits	test.claim.required_regen_admission_witness	dag/test/claim/required_regen_admission_witness_test.dag	FloorPlanned	
test.claim.required_regen_admission_witness.witness_planned_executed_mismatch_refuses	test.claim.required_regen_admission_witness	dag/test/claim/required_regen_admission_witness_test.dag	FloorPlanned	
test.claim.required_regen_admission_witness.witness_three_population_states_refuse_separately	test.claim.required_regen_admission_witness	dag/test/claim/required_regen_admission_witness_test.dag	FloorPlanned	
test.claim.required_regen_admission_witness.witness_unproduced_run_carries_no_tree_and_names_its_cause	test.claim.required_regen_admission_witness	dag/test/claim/required_regen_admission_witness_test.dag	FloorPlanned	
test.claim.required_regen_admission_witness.witness_zero_executed_population_refuses	test.claim.required_regen_admission_witness	dag/test/claim/required_regen_admission_witness_test.dag	FloorPlanned	
test.claim.required_regen_admission_witness.witness_zero_planned_population_refuses	test.claim.required_regen_admission_witness	dag/test/claim/required_regen_admission_witness_test.dag	FloorPlanned	
test.claim.resolved_graph_cache_hand_rust_witness.resolved_graph_cache_hand_rust_census_reads_a_real_path	test.claim.resolved_graph_cache_hand_rust_witness	dag/test/claim/resolved_graph_cache_hand_rust_witness_test.dag	FloorPlanned	
test.claim.resolved_graph_cache_hand_rust_witness.resolved_graph_cache_hand_rust_receipt_is_checkable	test.claim.resolved_graph_cache_hand_rust_witness	dag/test/claim/resolved_graph_cache_hand_rust_witness_test.dag	FloorPlanned	
test.claim.resolved_graph_cache_hand_rust_witness.resolved_graph_cache_hand_rust_scaffold_is_seed_retained	test.claim.resolved_graph_cache_hand_rust_witness	dag/test/claim/resolved_graph_cache_hand_rust_witness_test.dag	FloorPlanned	
test.claim.rest_exchange_replay_test.rest_operation_without_outcome_still_refuses	test.claim.rest_exchange_replay_test	dag/test/claim/rest_exchange_replay_test.dag	FloorPlanned	
test.claim.rest_exchange_replay_test.rest_replay_binding_does_not_escape_its_frame	test.claim.rest_exchange_replay_test	dag/test/claim/rest_exchange_replay_test.dag	FloorPlanned	
test.claim.rest_exchange_replay_test.rest_replay_duplicate_exact_fixture_refuses	test.claim.rest_exchange_replay_test	dag/test/claim/rest_exchange_replay_test.dag	FloorPlanned	
test.claim.rest_exchange_replay_test.rest_replay_missing_fixture_refuses_without_network_fallback	test.claim.rest_exchange_replay_test	dag/test/claim/rest_exchange_replay_test.dag	FloorPlanned	
test.claim.rest_exchange_replay_test.rest_replay_sibling_operation_fixture_cannot_satisfy_subject	test.claim.rest_exchange_replay_test	dag/test/claim/rest_exchange_replay_test.dag	FloorPlanned	
test.claim.rest_exchange_replay_test.rest_status_and_body_are_persistable	test.claim.rest_exchange_replay_test	dag/test/claim/rest_exchange_replay_test.dag	FloorPlanned	
test.claim.rest_exchange_replay_test.rest_success_projects_rest_ok	test.claim.rest_exchange_replay_test	dag/test/claim/rest_exchange_replay_test.dag	FloorPlanned	
test.claim.rest_exchange_replay_test.rest_transport_failure_is_persistable	test.claim.rest_exchange_replay_test	dag/test/claim/rest_exchange_replay_test.dag	FloorPlanned	
test.claim.rest_exchange_replay_test.rest_unreadable_body_is_not_fabricated_empty	test.claim.rest_exchange_replay_test	dag/test/claim/rest_exchange_replay_test.dag	FloorPlanned	
test.claim.retained_shell_script_witness.witness_converter_preserves_body	test.claim.retained_shell_script_witness	dag/test/claim/retained_shell_script_witness_test.dag	FloorPlanned	
test.claim.retained_shell_script_witness.witness_retained_transport_mints_from_record	test.claim.retained_shell_script_witness	dag/test/claim/retained_shell_script_witness_test.dag	FloorPlanned	
test.claim.roadmap_altitude_witness.altitude_band_derivation_holds	test.claim.roadmap_altitude_witness	dag/test/claim/roadmap/roadmap_altitude_witness_test.dag	FloorPlanned	
test.claim.roadmap_altitude_witness.altitude_client_carries_the_derived_chain	test.claim.roadmap_altitude_witness	dag/test/claim/roadmap/roadmap_altitude_witness_test.dag	FloorPlanned	
test.claim.roadmap_altitude_witness.altitude_counts_wire_holds	test.claim.roadmap_altitude_witness	dag/test/claim/roadmap/roadmap_altitude_witness_test.dag	FloorPlanned	
test.claim.roadmap_altitude_witness.altitude_expand_keys_derive_from_the_law	test.claim.roadmap_altitude_witness	dag/test/claim/roadmap/roadmap_altitude_witness_test.dag	FloorPlanned	
test.claim.roadmap_altitude_witness.altitude_routine_section_folds	test.claim.roadmap_altitude_witness	dag/test/claim/roadmap/roadmap_altitude_witness_test.dag	FloorPlanned	
test.claim.roadmap_altitude_witness.altitude_status_derivation_holds	test.claim.roadmap_altitude_witness	dag/test/claim/roadmap/roadmap_altitude_witness_test.dag	FloorPlanned	
test.claim.roadmap_altitude_witness.altitude_unsigned_done_holds_section_open	test.claim.roadmap_altitude_witness	dag/test/claim/roadmap/roadmap_altitude_witness_test.dag	FloorPlanned	
test.claim.roadmap_altitude_witness.altitude_working_member_holds_section_open	test.claim.roadmap_altitude_witness	dag/test/claim/roadmap/roadmap_altitude_witness_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_acceptance_receipts_are_valid_and_unique	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_accepted_parent_discharges_active_dependency	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_accepted_parents_precede_dependents	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_accepted_scm_sequence_activates_authored_p1_slice	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_accepted_ticket_cannot_reenter_active_graph	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_active_set_is_declared_minus_accepted	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_active_sizes_are_intentional_and_nonuniform	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_altered_copy_of_declared_node_is_counted	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorDeclinedCostDebt	
test.claim.roadmap_authority.witness_authority_contains_no_mutable_execution_ledger	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_bound_contract_joins_platform_and_task_capabilities	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_bound_pair_covers_both_verify_directions	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_completed_ticket_cannot_reenter_active_graph	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_declared_graph_has_justified_size	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_declared_graph_is_mechanically_acyclic	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_declared_node_ids_are_unique	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_duplicate_receipts_refuse_acceptance	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_every_binding_carries_a_validation	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_every_declared_row_is_complete_unsigned_ticket	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_every_edge_endpoint_exists	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_exit_model_finish_lines_bind_declared_terminals	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_explicit_revocation_authorizes_vanished_receipt	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_five_minute_ci_gate_program_chain_is_explicit	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_ghost_node_outside_authority_is_counted	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorDeclinedCostDebt	
test.claim.roadmap_authority.witness_import_deletion_gates_zero_hand_maintained_rust	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_namespace_chain_is_explicit	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_namespace_reference_derived_closure_has_discriminating_contract	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_new_generator_precedes_fixed_point_and_old_generator_deletion	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_observation_and_placement_chains_are_explicit	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_pderive_chain_and_namespace_prerequisite_are_explicit	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_pderive_vertical_slice_gates_bootstrap_widening	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_product_roots_have_no_false_roadmap_tool_dependency	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_projected_dependency_edges_include_active_edges	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_projected_dependency_edges_include_closing_contract_projection	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_projection_is_active_only	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorDeclinedCostDebt	
test.claim.roadmap_authority.witness_receipt_for_unknown_node_accepts_nothing	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_rendered_nodes_are_declared_or_derived	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorDeclinedCostDebt	
test.claim.roadmap_authority.witness_scoped_run_seed_growth_is_bounded_and_routed	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_shell_roadmap_and_fleet_chains_are_explicit	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_shell_typed_invocation_carries_a_real_contract	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_stale_criteria_digest_refuses_acceptance	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_superseded_row_cannot_reenter_active_graph	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_unexecuted_or_undelivered_evidence_refuses_acceptance	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_v1_exit_fan_in_matches_finish_line_split	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_v1_test_migration_contract_names_retention_wall	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_v2_emitter_direct_rust_door_has_discriminating_contract	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_authority.witness_vanished_receipt_without_revocation_refuses	test.claim.roadmap_authority	dag/test/claim/roadmap/roadmap_authority_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.a_failed_spawn_names_its_node_gate_and_detail_in_the_receipt	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.a_failed_write_reports_loss_rather_than_the_outcome_it_computed	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.a_mixed_tick_names_only_the_failed_spawn	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.a_present_but_empty_receipt_is_a_fault_not_an_absence	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.a_receipt_about_another_subject_is_not_overwritten	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.a_receipt_for_this_head_halts_the_publish_producer	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.a_tick_with_no_failed_spawn_records_instead_of_reporting_a_cause	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.a_zero_exit_with_no_revision_is_unobserved_not_an_empty_head	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.agent_incomplete_attempt_defers_verification	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.an_absent_receipt_lets_the_publish_producer_proceed	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.an_observation_refusal_still_outranks_the_spawn_summary	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.an_undecodable_receipt_is_not_overwritten_either	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.an_unreadable_receipt_halts_rather_than_being_overwritten	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.an_unreadable_worktree_head_yields_no_publication_subject	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.an_unsettled_receipt_is_re_observed_rather_than_halting_the_row	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.attempt_wire_carries_decided_activity	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.belt_tick_receipt_io_failure_read_is_unreadable	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.belt_tick_receipt_missing_file_read_is_absent	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.codex_provider_v0_preflight_keystone_holds	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.dashboard_instance_dispatch_contract_keystone_holds	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorDeclinedCostDebt	
test.claim.roadmap_belt_actuate_witness.malformed_pass_reason_makes_receipt_unreadable	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.observe_only_instance_refuses_dispatch_and_stop	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.observe_refused_spawn_does_not_zero_verify_pass	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.observe_refused_with_empty_verify_is_deferred_not_recorded	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.oracle_refs_projection_runs_and_selects_pinnable_scopes	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.the_known_spawn_workdir_resolves_to_its_own_instance	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.unknown_spawn_workdir_refuses_instance_resolution	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.verification_presentation_absent_receipt_is_queued	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.verification_presentation_decouples_verify_from_spawn_observe_refusal	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.verification_presentation_unreadable_receipt_is_blocked	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.verification_presentation_verify_failed_is_failed	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.verification_presentation_verify_refused_is_blocked	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.verification_presentation_wire_carries_detail	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.verify_without_observable_subject_defers_instead_of_rerunning	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_band_fold_pins_operator_vocabulary	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_codex_preflight_accepts_cli_auth_verdict_without_parsing_wording	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
